[2022-07-12 10:56:06,941] Register - Step 01: Navigate to 'Register' page
[2022-08-11 21:15:24,478] Register - Step 08: Verify Register success message is displayed
[2022-08-11 21:15:24,600] Login - Step 01: Navigate to Login page
[2022-08-11 21:15:25,793] Login - Step 02: Enter to Email textbox with value is 'quanganh89122@gmail.com'
[2022-08-11 21:15:25,881] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 21:15:25,969] Login - Step 04: Click to 'Login' button
[2022-08-11 21:15:26,662] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 21:15:26,742] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 21:15:27,294] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 21:15:27,378] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 21:15:27,433] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 21:15:27,495] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 21:19:16,893] Register - Step 01: Navigate to 'Register' page
[2022-08-11 21:19:17,834] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-08-11 21:19:17,935] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-08-11 21:19:18,973] Register - Step 04: Enter to Email textbox with value is 'quanganh20110@gmail.com'
[2022-08-11 21:19:19,119] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-08-11 21:19:19,207] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-08-11 21:19:19,304] Register - Step 07: Click to 'Register' button
[2022-08-11 21:19:20,373] Register - Step 08: Verify Register success message is displayed
[2022-08-11 21:19:20,493] Login - Step 01: Navigate to Login page
[2022-08-11 21:19:21,712] Login - Step 02: Enter to Email textbox with value is 'quanganh20110@gmail.com'
[2022-08-11 21:19:21,800] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 21:19:21,893] Login - Step 04: Click to 'Login' button
[2022-08-11 21:19:22,780] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 21:19:22,851] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 21:19:23,383] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 21:19:23,453] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 21:19:23,510] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 21:19:23,574] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 21:22:15,339] Register - Step 01: Navigate to 'Register' page
[2022-08-11 21:22:16,226] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-08-11 21:22:16,322] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-08-11 21:22:17,400] Register - Step 04: Enter to Email textbox with value is 'quanganh55919@gmail.com'
[2022-08-11 21:22:17,546] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-08-11 21:22:17,635] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-08-11 21:22:17,730] Register - Step 07: Click to 'Register' button
[2022-08-11 21:22:18,539] Register - Step 08: Verify Register success message is displayed
[2022-08-11 21:22:18,671] Login - Step 01: Navigate to Login page
[2022-08-11 21:22:19,873] Login - Step 02: Enter to Email textbox with value is 'quanganh55919@gmail.com'
[2022-08-11 21:22:19,968] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 21:22:20,061] Login - Step 04: Click to 'Login' button
[2022-08-11 21:22:20,774] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 21:22:20,842] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 21:22:21,448] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 21:22:21,512] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 21:22:21,570] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 21:22:21,633] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 21:24:41,578] Register - Step 01: Navigate to 'Register' page
[2022-08-11 21:24:42,442] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-08-11 21:24:42,541] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-08-11 21:24:43,596] Register - Step 04: Enter to Email textbox with value is 'quanganh46350@gmail.com'
[2022-08-11 21:24:43,757] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-08-11 21:24:43,844] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-08-11 21:24:43,942] Register - Step 07: Click to 'Register' button
[2022-08-11 21:24:44,752] Register - Step 08: Verify Register success message is displayed
[2022-08-11 21:24:44,877] Login - Step 01: Navigate to Login page
[2022-08-11 21:24:46,190] Login - Step 02: Enter to Email textbox with value is 'quanganh46350@gmail.com'
[2022-08-11 21:24:46,283] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 21:24:46,378] Login - Step 04: Click to 'Login' button
[2022-08-11 21:24:47,131] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 21:24:47,224] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 21:24:47,851] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 21:24:47,915] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 21:24:47,974] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 21:24:48,038] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 21:30:41,715] Register - Step 01: Navigate to 'Register' page
[2022-08-11 21:30:42,499] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-08-11 21:30:42,673] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-08-11 21:30:43,311] Register - Step 04: Enter to Email textbox with value is 'quanganh35172@gmail.com'
[2022-08-11 21:30:43,545] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-08-11 21:30:43,730] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-08-11 21:30:43,898] Register - Step 07: Click to 'Register' button
[2022-08-11 21:30:44,800] Register - Step 08: Verify Register success message is displayed
[2022-08-11 21:30:44,929] Login - Step 01: Navigate to Login page
[2022-08-11 21:30:46,300] Login - Step 02: Enter to Email textbox with value is 'quanganh35172@gmail.com'
[2022-08-11 21:30:46,448] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 21:30:46,577] Login - Step 04: Click to 'Login' button
[2022-08-11 21:30:47,443] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 21:30:47,535] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 21:30:48,128] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 21:30:48,199] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 21:30:48,258] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 21:30:48,319] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 21:37:01,667] Register - Step 01: Navigate to 'Register' page
[2022-08-11 21:37:02,616] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-08-11 21:37:02,717] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-08-11 21:37:03,787] Register - Step 04: Enter to Email textbox with value is 'quanganh50176@gmail.com'
[2022-08-11 21:37:03,947] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-08-11 21:37:04,038] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-08-11 21:37:04,132] Register - Step 07: Click to 'Register' button
[2022-08-11 21:37:05,101] Register - Step 08: Verify Register success message is displayed
[2022-08-11 21:37:05,236] Login - Step 01: Navigate to Login page
[2022-08-11 21:37:06,571] Login - Step 02: Enter to Email textbox with value is 'quanganh50176@gmail.com'
[2022-08-11 21:37:06,689] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 21:37:06,792] Login - Step 04: Click to 'Login' button
[2022-08-11 21:37:07,537] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 21:37:07,615] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 21:37:08,139] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 21:37:08,199] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 21:37:08,256] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 21:37:08,318] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 21:37:12,502] Register - Step 01: Navigate to 'Register' page
[2022-08-11 21:37:13,230] Register - Step 02: Enter to Firstname textbox with value is 'quang anh'
[2022-08-11 21:37:13,365] Register - Step 03: Enter to Lastname textbox with value is 'trinh'
[2022-08-11 21:37:13,950] Register - Step 04: Enter to Email textbox with value is 'quanganh21362@gmail.com'
[2022-08-11 21:37:14,174] Register - Step 05: Enter to Password textbox with value is '123456'
[2022-08-11 21:37:14,319] Register - Step 06: Enter to Confirm Password textbox with value is '123456'
[2022-08-11 21:37:14,475] Register - Step 07: Click to 'Register' button
[2022-08-11 21:37:15,358] Register - Step 08: Verify Register success message is displayed
[2022-08-11 21:37:15,429] Login - Step 01: Navigate to Login page
[2022-08-11 21:37:16,797] Login - Step 02: Enter to Email textbox with value is 'quanganh21362@gmail.com'
[2022-08-11 21:37:16,949] Login - Step 03: Enter to Password textbox with value is '123456'
[2022-08-11 21:37:17,079] Login - Step 04: Click to 'Login' button
[2022-08-11 21:37:17,882] Login - Step 05: Verify 'My Account' link is displayed
[2022-08-11 21:37:17,968] MyAccount - Step 01: Navigate to 'My Account' page
[2022-08-11 21:37:18,509] MyAccount - Step 02: Verify 'Customer Info' page is displayed
[2022-08-11 21:37:18,571] MyAccount - Step 03: Verify 'Fist Name' value is correctly
[2022-08-11 21:37:18,633] MyAccount - Step 04: Verify 'Last Name' value is correctly
[2022-08-11 21:37:18,689] MyAccount - Step 05: Verify 'Email' value is correctly
[2022-08-11 21:39:08,464] Pre-condition - Step 01: Open browser and Admin Url
[2022-08-11 21:40:02,010] Pre-condition - Step 02: Enter to Username textbox : quanganh
[2022-08-11 21:40:02,392] Pre-condition - Step 03: Enter to Password textbox : Anh123456
[2022-08-11 21:40:02,551] Pre-condition - Step 04: Click to login button
[2022-08-11 21:40:15,237] Create_Post - Step 01: Click to 'Post' menu link
[2022-08-11 21:40:19,358] Create_Post - Step 02: Get 'Search Post' page Url
[2022-08-11 21:40:19,366] Create_Post - Step 03: Click to 'Add new' button
[2022-08-11 21:40:27,609] Create_Post - Step 04: Enter to post title :Live Coding Title 2842
[2022-08-11 21:40:28,399] Create_Post - Step 05: Enter to post body :Live Coding Body 2842
[2022-08-11 21:40:30,633] Create_Post - Step 06: Click to 'Publish' button
[2022-08-11 21:40:31,103] Create_Post - Step 07: Click to 'Pre_Publish' button
[2022-08-11 21:40:34,821] Create_Post - Step 08: Verify 'Post published.' message is displayed
[2022-08-11 21:40:41,986]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:42,114] Search_Post - Step 01: Open 'Search Post' page
[2022-08-11 21:40:43,985] Search_Post - Step 02: Enter to Search textbox
[2022-08-11 21:40:44,562] Search_Post - Step 03: Click to 'Search Posts' button
[2022-08-11 21:40:47,989] Search_Post - Step 04: Verify Search table contains 'Live Coding Title 2842'
[2022-08-11 21:40:48,108]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:48,108] Search_Post - Step 05: Verify Search table contains 'quanganh'
[2022-08-11 21:40:48,206]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:48,206] Search_Post - Step 06: Open User Url
[2022-08-11 21:40:50,140] Search_Post - Step 07: Verify Post info displayed at Home page
[2022-08-11 21:40:50,212]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:50,275]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:50,368]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:50,444]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:50,444] Search_Post - Step 08: Click to Post title
[2022-08-11 21:40:52,208] Search_Post - Step 09: Verify Post info displayed at Post detail page
[2022-08-11 21:40:52,275]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:52,363]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:52,426]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:52,490]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:40:52,498] Edit_Post - Step 01: Open Admin Url
[2022-08-11 21:40:54,447] Edit_Post - Step 02: Click to 'Post' menu link
[2022-08-11 21:40:56,390] Edit_Post - Step 03: Enter to Search textbox
[2022-08-11 21:40:56,821] Edit_Post - Step 04: Click to 'Search Posts' button
[2022-08-11 21:41:00,438] Edit_Post - Step 05: Click to Post Title link and navigata to Edit Post page
[2022-08-11 21:41:03,804] Edit_Post - Step 06: Enter to post title : Edit Title 2842
[2022-08-11 21:41:06,565] Edit_Post - Step 07: Enter to post body : Edit Body 2842
[2022-08-11 21:41:09,015] Edit_Post - Step 08: Click to 'Update' button
[2022-08-11 21:41:09,241] Edit_Post - Step 09: Verify 'Post updated.' message is displayed
[2022-08-11 21:41:11,242]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:11,242] Edit_Post - Step 10: Open 'Search Post' page
[2022-08-11 21:41:13,030] Edit_Post - Step 11: Enter to Search textbox
[2022-08-11 21:41:13,514] Edit_Post - Step 12: Click to 'Search Posts' button
[2022-08-11 21:41:17,070] Edit_Post - Step 13: Verify Search table contains 'Edit Title 2842'
[2022-08-11 21:41:17,196]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:17,196] Edit_Post - Step 14: Verify Search table contains 'quanganh'
[2022-08-11 21:41:17,278]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:17,278] Edit_Post - Step 15: Open User Url
[2022-08-11 21:41:19,042] Edit_Post - Step 16: Verify Post info displayed at Home page
[2022-08-11 21:41:19,105]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:19,182]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:19,245]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:19,308]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:19,308] Edit_Post - Step 17: Click to Post title
[2022-08-11 21:41:21,011] Edit_Post - Step 18: Verify Post info displayed at Post detail page
[2022-08-11 21:41:21,085]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:21,162]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:21,241]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:21,318]  -------------------------- PASSED -------------------------- 
[2022-08-11 21:41:21,325] Delete_Post - Step 01: Open Admin Url
[2022-08-11 21:41:23,213] Delete_Post - Step 02: Click to 'Post' menu link
[2022-08-11 21:41:25,171] Delete_Post - Step 03: Enter to Search textbox
